Sat.A1ModJulian           Sat.UTCModJulian          Sat.X                     Sat.Y                     Sat.Z                     Sat.VX                    Sat.VY                    Sat.VZ                    
30311.82126197201         30311.82083333334         6983.065916602087         256.1771772090466         -1083.046919800398        1.177985219769316         -1.045010030607691        7.344622217536108         
30311.82195641645         30311.82152777778         7039.514157421333         192.998735857175          -640.4632372201102        0.7029784787188613        -1.060225162173058        7.403158397498962         
30311.8226508609          30311.82222222222         7067.365593446289         129.0362797864653         -195.271054946615         0.2250851419506166        -1.071134796606466        7.431541689351563         
30311.82334530534         30311.82291666667         7066.505946352499         64.54958731913634         250.7162393354587         -0.2537294742673027       -1.077693687352403        7.429652949388259         
30311.82403974979         30311.82361111111         7036.939016296166         -0.1993958356591095       695.6819536601542         -0.7314962858288482       -1.079874844282487        7.39750120895395          
30311.82473419423         30311.82430555555         6978.786630420478         -64.94765289199849        1137.813777585603         -1.206251656526237        -1.077669556180318        7.335223350388404         
30311.82542863868         30311.825                 6892.288049054828         -129.4321934504363        1575.311420481249         -1.676046202022185        -1.071087425413683        7.243082896387596         
30311.82612308312         30311.82569444444         6777.798859976217         -193.3911549110449        2006.394160919213         -2.138953079695078        -1.060156458500947        7.121468335893546         
30311.82681752757         30311.82638888889         6635.789381645527         -256.5649082691859        2429.308289932148         -2.593076153084001        -1.04492308921876         6.970891262810471         
30311.82751197201         30311.82708333333         6466.842569882614         -318.6971582371729        2842.334431355606         -3.036558400010934        -1.025451939246051        6.791984056921282         
30311.82820641645         30311.82777777778         6271.651416755709         -379.5360191398221        3243.794697009151         -3.467590341574994        -1.00182526117216         6.58549664471623          
30311.8289008609          30311.82847222222         6051.015858318612         -438.8350518175211        3632.059618485857         -3.884417895115643        -0.9741422385527251       6.352292348214042         
30311.82959530534         30311.82916666667         5805.839235905582         -496.354260508195         4005.554814629142         -4.285349421851661        -0.9425183822974679       6.093343316908983         
30311.83028974979         30311.82986111111         5537.124350526316         -551.861058478118         4362.767382054234         -4.668762326204034        -0.9070850800204009       5.809725872989408         
30311.83098419423         30311.83055555556         5245.969124727335         -605.131207400997         4702.251999691111         -5.033109562033887        -0.8679891355548625       5.502615569432455         
30311.83167863867         30311.83125               4933.561879503945         -655.9497241871321        5022.63671961382          -5.376925894980165        -0.825392128922098        5.17328164915995          
30311.83237308312         30311.83194444445         4601.17625247833          -704.1117438715746        5322.628408703411         -5.698833554677728        -0.7794696097928987       4.823080998875215         
30311.83306752756         30311.83263888889         4250.165796805919         -749.4233325187118        5601.017820951            -5.997547261007315        -0.7304102592922924       4.453451925716024         
30311.83376197201         30311.83333333333         3881.958290317513         -791.7022506740673        5856.684292926272         -6.271878894750818        -0.6784150751544672       4.06590778710364          
30311.83445641645         30311.83402777778         3498.049774029313         -830.7786666528059        6088.600045965588         -6.520741803317943        -0.623696494507487        3.662030213023212         
30311.8351508609          30311.83472222222         3099.998353129356         -866.4958130153105        6295.834068591384         -6.743154339901188        -0.5664773741589915       3.243461944130573         
30311.83584530534         30311.83541666666         2689.417814876326         -898.7105787313981        6477.555570166546         -6.938242449860581        -0.5069898878828777       2.81189980631773          
30311.83653974979         30311.83611111111         2267.971109661712         -927.2940362164264        6633.037029165544         -7.105241763400554        -0.445474478650009        2.369088241940755         
30311.83723419423         30311.83680555555         1837.363704567718         -952.131908967538         6761.65686461683          -7.243499823443377        -0.3821789246805264       1.916813111661528         
30311.83792863868         30311.8375                1399.33679693405          -973.124985287103         6862.901726159888         -7.352478455997303        -0.3173574618789767       1.456895080185509         
30311.83862308312         30311.83819444444         955.6603964689194         -990.1894792227522        6936.368367239985         -7.431755665829901        -0.2512698962705714       0.9911823697349214        
30311.83931752756         30311.83888888889         508.1263203693937         -1003.257337845           6981.765076564478         -7.481026626575367        -0.1841807070681901       0.5215434027627029        
30311.84001197201         30311.83958333333         58.54115066693259         -1012.276494862844        6998.912680501371         -7.50010404515986         -0.1163581526035511       0.04985991042620114       
30311.84070641645         30311.84027777778         -391.2808262010503        -1017.211069600111        6987.745146259579         -7.488918462281976        -0.04807333033205925      -0.4219795495486824       
30311.8414008609          30311.84097222222         -839.5247005021271        -1018.04150646118         6948.309795850898         -7.447518607989263        0.0204008721278244        -0.8920861662347804       
30311.84209530534         30311.84166666667         -1284.382034546167        -1014.764648644785        6880.767115392155         -7.376071448411797        0.08879090413354494       -1.358577785490206        
30311.84278974979         30311.84236111111         -1724.057943879411        -1007.393744957952        6785.390144904807         -7.274861659823413        0.1568236323595468        -1.819585923752999        
30311.84348419423         30311.84305555556         -2156.778132839428        -995.9583956967632        6662.563451464578         -7.144290682194204        0.2242272879478152        -2.273262625661541        
30311.84417863868         30311.84375               -2580.795867141046        -980.504444700534         6512.781694113976         -6.984875584030181        0.290732333079933         -2.717787254632012        
30311.84487308312         30311.84444444444         -2994.398871278965        -961.0938185332897        6336.647777408337         -6.797247647565757        0.3560723768301013        -3.151373436307774        
30311.84556752757         30311.84513888889         -3395.916125330823        -937.8043073322946        6134.870584261954         -6.58215039134656         0.4199852035872911        -3.572276099111297        
30311.84626197201         30311.84583333333         -3783.724523933731        -910.729281728203         5908.26229092086          -6.340436976293849        0.4822138600139026        -3.978798313433268        
30311.84695641646         30311.84652777778         -4156.255367152659        -879.9773450806148        5657.735282190002         -6.073067247979136        0.5425077131572155        -4.369297781873944        
30311.8476508609          30311.84722222222         -4512.000669041102        -845.6719239215155        5384.298683905189         -5.781104630634629        0.6006234546190469        -4.742193153503621        
30311.84834530534         30311.84791666667         -4849.519274104241        -807.9507989358378        5089.054515448599         -5.465712794486588        0.6563260856852           -5.095970401071197        
30311.84903974979         30311.84861111111         -5167.44276093989         -766.9655766619444        4773.193456537369         -5.1281518567379          0.7093899083504356        -5.429189283996482        
30311.84973419423         30311.84930555556         -5464.481099946772        -722.8811020479519        4437.990227613085         -4.769773973846798        0.7595994984669335        -5.740489733254456        
30311.85042863867         30311.85                  -5739.428028279118        -675.8748143097042        4084.79859373839          -4.392018332803894        0.8067506160798076        -6.028597995202944        
30311.85112308312         30311.85069444445         -5991.166107803263        -626.1360506185775        3715.046009697007         -3.99640560545592         0.8506510350374339        -6.29233243361306         
30311.85181752756         30311.85138888889         -6218.671436370917        -573.8653018159241        3330.227929191153         -3.58453195674017         0.891121320710421         -6.530608914144033        
30311.85251197201         30311.85208333334         -6421.017989204836        -519.2734216090048        2931.901804214474         -3.158062724804963        0.9279956124680839        -6.74244575301362         
30311.85320641645         30311.85277777778         -6597.381572692755        -462.5807875921162        2521.680798792606         -2.718725814153197        0.9611224488553296        -6.92696830594153         
30311.8539008609          30311.85347222222         -6747.043370398467        -404.0164120212307        2101.227236634041         -2.26830467998782         0.9903656051005627        -7.083413242753497        
30311.85459530534         30311.85416666667         -6869.393052181626        -343.8170044693878        1672.245804936866         -1.808630774971423        1.015604838782592         -7.211132360226881        
30311.85528974979         30311.85486111111         -6963.931416415382        -282.2259953209485        1236.476549536925         -1.341575587303465        1.036736437627904         -7.309595693917066        
30311.85598419423         30311.85555555555         -7030.272550961344        -219.4925328181785        795.6877057740498         -0.869042618771163        1.05367356412381          -7.378393908511511        
30311.85667863868         30311.85625               -7068.145516479931        -155.8704627560612        351.6684011120094         -0.392959479118365        1.066346515273537         -7.417240236889407        
30311.85737308312         30311.85694444444         -7077.395553811414        -91.61729152379598        -93.7787510561019         0.08473013743339303       1.074703033874601         -7.425972172733956        
30311.85806752757         30311.85763888889         -7057.98479718511         -26.99312811003553        -538.8451478167048        0.5620749381395908        1.078708687212695         -7.404552719504468        
30311.85876197201         30311.85833333333         -7009.992463892948        37.74039565013164         -981.7237440542062        1.037124948925027         1.078347185389397         -7.353070778118139        
30311.85945641645         30311.85902777778         -6933.614506396821        102.3212181577573         -1420.616592437455        1.507940433696569         1.073620488994488         -7.271740531876152        
30311.8601508609          30311.85972222222         -6829.162739102464        166.4879400372202         -1853.742322822012        1.972600457350223         1.064548672501175         -7.160900107298635        
30311.86084530534         30311.86041666667         -6697.063462169144        229.9809029928744         -2279.343527988725        2.429211119708886         1.051169647873164         -7.021009819089816        
30311.86153974979         30311.86111111111         -6537.855596126978        292.5432515698527         -2695.694031921902        2.875913649870498         1.033538891157402         -6.852649980021177        
30311.86223419423         30311.86180555556         -6352.188334515707        353.9219805304626         -3101.106008590744        3.310892355859469         1.011729237055313         -6.656518083723953        
30311.86292863867         30311.8625                -6140.818327847508        413.868970823007          -3493.936912113716        3.732382277314549         0.9858306860564895        -6.433425357094134        
30311.86362308312         30311.86319444445         -5904.606417977476        472.1420111024236         -3872.596185498049        4.138676538068864         0.9559500919315315        -6.184292851346592        
30311.86431752756         30311.86388888889         -5644.513936910087        528.5057938625321         -4235.551721889515        4.528133525734306         0.9222106162678032        -5.910147077056063        
30311.86501197201         30311.86458333333         -5361.598581575923        582.7328714910168         -4581.33604502724         4.899183795892991         0.8847509505987509        -5.612114975344189        
30311.86570641645         30311.86527777778         -5057.009892934288        634.6045618925764         -4908.552166488308        5.250336279364757         0.8437244445945628        -5.291418208820124        
30311.8664008609          30311.86597222222         -4731.984391783597        683.9118037234465         -5215.879089901907        5.580183514956455         0.7992983243888663        -4.949367199737474        
30311.86709530534         30311.86666666666         -4387.84042385772         730.4559698161027         -5502.07696307328         5.887406201245551         0.7516530784378663        -4.587355407312851        
30311.86778974979         30311.86736111111         -4025.972736922796        774.0496466742837         -5765.991895185957        6.170777665076184         0.7009819123585735        -4.206853830675938        
30311.86848419423         30311.86805555555         -3647.846785105248        814.5173787397492         -6006.560438973681        6.429168465862297         0.6474900920739295        -3.809405246913755        
30311.86917863868         30311.86875               -3254.99276132019         851.6963670134285         -6222.813709160887        6.661550763999688         0.5913940749279648        -3.396617833002277        
30311.86987308312         30311.86944444444         -2848.99938687451         885.4371099456641         -6413.881102974971        6.867001999220219         0.5329204699386004        -2.970158344034123        
30311.87056752756         30311.87013888889         -2431.50750301018         915.6039794206961         -6578.99360812986         7.044707846715974         0.4723049302100173        -2.531745236074732        
30311.87126197201         30311.87083333333         -2004.203500298908        942.0757301793493         -6717.486700559075        7.193964706219067         0.4097910500910467        -2.083141859335332        
30311.87195641645         30311.87152777778         -1568.81260947247         964.7459443380183         -6828.802833030594        7.314181823949942         0.345629312885786         -1.626149609899372        
30311.8726508609          30311.87222222222         -1127.092078428123        983.5234157845263         -6912.49351135664         7.404882950183515         0.2800761502027315        -1.162601055144205        
30311.87334530534         30311.87291666667         -680.8242632440765        998.3324827010185         -6968.220961978785        7.465707581283534         0.2133931532797999        -0.6943532134952947       
30311.87403974979         30311.87361111111         -231.8096504627773        1009.113315921662         -6995.759401628655        7.496412053665151         0.1458463663658378        -0.2232809770569845       
30311.87473419423         30311.87430555556         218.1401852117407         1015.822163072823         -6994.995908918651        7.496870581351422         0.07770548852980362       0.2487296411213661        
30311.87542863868         30311.875                 667.2096763842525         1018.431538500137         -6965.930879366987        7.467075914721995         0.009242856891565303      0.7197886349252236        
30311.87612308312         30311.87569444444         1113.586376824911         1016.930346530316         -6908.678047645298        7.407139266882741         -0.05926773403524597      1.188009219904302         
30311.87681752757         30311.87638888889         1555.468050822785         1011.323933537466         -6823.464086828658        7.31728963910128          -0.1275521934285088       1.651514660447259         
30311.87751197201         30311.87708333333         1991.069716578975         1001.634074394679         -6710.627812222679        7.197873043834056         -0.1953371537747245       2.108444670387706         
30311.87820641646         30311.87777777778         2418.630647156005         987.8989011865688         -6570.619002700566        7.04935185582087          -0.2623508953729913       2.556961854941734         
30311.8789008609          30311.87847222222         2836.421329322949         970.1727760913634         -6403.996823565898        6.872303975592096         -0.3283243009911803       2.995258572957103         
30311.87959530534         30311.87916666667         3242.750355403595         948.5261045747744         -6211.427827666032        6.667421389965495         -0.3929918874341955       3.421564069345451         
30311.88028974979         30311.87986111111         3635.971209437308         923.0450859082955         -5993.68353058414         6.4355081269074           -0.4560928470821934       3.834151488944611         
30311.88098419423         30311.88055555556         4014.488919796389         893.8314029445636         -5751.637571676121        6.177477893214669         -0.5173720250455828       4.231344693126869         
30311.88167863867         30311.88125               4376.766563418183         861.0018549511711         -5486.262465693847        5.894351467238912         -0.5765808524765923       4.611525139025493         
30311.88237308312         30311.88194444445         4721.331599578935         824.6879333439593         -5198.625935305614        5.587253563496771         -0.633478334169683        4.973138962196004         
30311.88306752756         30311.88263888889         5046.781992239215         785.0353345797276         -4889.886817540113        5.257408898948666         -0.6878321586309628       5.314704036416794         
30311.88376197201         30311.88333333334         5351.792072764433         742.2034036849024         -4561.290556279182        4.906137504947607         -0.7394198807988343       5.634816665288723         
30311.88445641645         30311.88402777778         5635.118104741297         696.3645084260138         -4214.164308861054        4.534849527518157         -0.7880300214394714       5.932157746442069         
30311.8851508609          30311.88472222222         5895.603527041835         647.7033539036548         -3849.911698393853        4.145039731913413         -0.8334629391382568       6.205498427012902         
30311.88584530534         30311.88541666667         6132.183862472527         596.4162518073828         -3470.007239959501        3.738281876250846         -0.8755314903944339       6.453705340671958         
30311.88653974979         30311.88611111111         6343.891287647037         542.7103514695098         -3075.990460197318        3.316223043497076         -0.914061688093694        6.675745641003794         
30311.88723419423         30311.88680555555         6529.858857376169         486.8028252281825         -2669.459713132294        2.880577723022983         -0.9488935918887679       6.870692134962415         
30311.88792863868         30311.8875                6689.324352871762         428.9199927461102         -2252.065683246089        2.433121088651394         -0.9798824217518657       7.037728527972549         
30311.88862308312         30311.88819444444         6821.633691548996         369.2963793990224         -1825.504583710684        1.975681100980679         -1.006899572445869        7.176154205217571         
30311.88931752757         30311.88888888889         6926.243836143753         308.173726323161          -1391.51110110075         1.510129857950663         -1.02983317071629         7.285387813485642         
30311.89001197201         30311.88958333333         7002.725187049652         245.7999821202678         -951.8511647951856        1.038375175073925         -1.048588168882454        7.364969601766993         
30311.89070641645         30311.89027777778         7050.763491020881         182.4282932686748         -508.3145938350257        0.5623528680025873        -1.063086380136628        7.414563332914432         
30311.8914008609          30311.89097222222         7070.161293833293         118.3159827407919         -62.70762168214912        0.08401908710154396       -1.073266880942092        7.433958490523334         
30311.89209530534         30311.89166666667         7060.838907529293         53.72349208061669         383.1547152736504         -0.394658326175295        -1.079086782724963        7.423072468950648         
30311.89278974979         30311.89236111111         7022.834822749204         -11.08672376834475        827.4562938307781         -0.871709608316761        -1.080521949237591        7.381951698108422         
30311.89348419423         30311.89305555556         6956.305523168368         -75.85133195300102        1268.38763840945          -1.345173037736638        -1.077567248449869        7.310771123394081         
30311.89417863867         30311.89375               6861.524721454451         -140.3072568404328        1704.153584438297         -1.813104164089326        -1.070236322275032        7.209832495016633         
30311.89487308312         30311.89444444445         6738.882066388505         -204.1927942678289        2132.980823591418         -2.273584277094452        -1.058561178942582        7.079562234231734         
30311.89556752756         30311.89513888889         6588.881351425316         -267.2487029235659        2553.125314332049         -2.724728634494087        -1.04259185825585         6.92050904241697          
30311.89626197201         30311.89583333333         6412.13823127286          -329.2192779094095        2962.87953297607          -3.164694604675922        -1.022396149790397        6.733340921943094         
30311.89695641645         30311.89652777778         6209.377460429746         -389.8534051146086        3360.579525327199         -3.591689398535066        -0.9980592142015812       6.518841544680275         
30311.8976508609          30311.89722222222         5981.429684639935         -448.9055886122207        3744.611729831606         -4.003977267544363        -0.9696830724780733       6.277906334225513         
30311.89834530534         30311.89791666666         5729.227807953828         -506.1369461223084        4113.419562379909         -4.39988652795319         -0.9373860750063681       6.011538411728982         
30311.89903974979         30311.89861111111         5453.802936149687         -561.3161745002207        4465.509744165457         -4.777816645613424        -0.9013024357165152       5.720843989985828         
30311.89973419423         30311.89930555555         5156.279902141674         -614.22048785994          4799.458325540534         -5.13624497404361         -0.8615817621463761       5.407026832047354         
30311.90042863868         30311.9                   4837.872413121419         -664.6365233720338        5113.916355565818         -5.473732565089854        -0.8183884226319617       5.071382094170359         
30311.90112308312         30311.90069444444         4499.877877383823         -712.3612016009132        5407.615181645338         -5.788929114295293        -0.7719006611713007       4.715290246631119         
30311.90181752756         30311.90138888889         4143.671944839957         -757.2025274057534        5679.371392660064         -6.080577662527812        -0.7223095242007945       4.340211220148931         
30311.90251197201         30311.90208333333         3770.702764083564         -798.9803250699147        5928.091404421346         -6.347519315151386        -0.6698177740388679       3.947678226263969         
30311.90320641645         30311.90277777778         3382.484967319476         -837.5269122606115        6152.775653315799         -6.588697473265783        -0.6146389570425936       3.539290881186025         
30311.9039008609          30311.90347222222         2980.593430913816         -872.6877242357649        6352.522366013389         -6.803161049352254        -0.5569966696032234       3.116708079545571         
30311.90459530534         30311.90416666667         2566.656868654301         -904.3218971320072        6526.530912573967         -6.990066943722641        -0.4971238955609226       2.681641308593397         
30311.90528974979         30311.90486111111         2142.351279228591         -932.302808414679         6674.104772942286         -7.148682533797846        -0.4352622097118332       2.235848358712801         
30311.90598419423         30311.90555555556         1709.393237056083         -956.5185625312381        6794.654119851401         -7.278388350892663        -0.3716607489286275       1.781126699556854         
30311.90667863868         30311.90625               1269.533032724441         -976.8724102847186        6887.697982619518         -7.378680273481998        -0.3065750661535299       1.319306153391447         
30311.90737308312         30311.90694444444         824.5477130540604         -993.2831014700022        6952.86596277758          -7.449170649573366        -0.240266083267346        0.8522414324732178        
30311.90806752757         30311.90763888889         376.2340798333456         -1005.685180282029        6989.899518699797         -7.489588682028206        -0.1729992237521507       0.3818053164701475        
30311.90876197201         30311.90833333333         -73.59833396693104        -1014.029230857792        6998.652861600912         -7.499780913630914        -0.1050435812992278       -0.09011757291762222      
30311.90945641646         30311.90902777778         -523.1343289315149        -1018.28206886751         6979.093476517945         -7.479712064380161        -0.03667093118135754      -0.5616371882837804       
30311.9101508609          30311.90972222222         -970.5601505920846        -1018.426868290197        6931.302238067918         -7.429465612144847        0.03184542189379691       -1.030865154586099        
30311.91084530534         30311.91041666667         -1414.0706108774          -1014.463218674396        6855.473088043801         -7.34924349946091         0.1002317722819308        -1.495922154333424        
30311.91153974979         30311.91111111111         -1851.876167685163        -1006.407119597099        6751.912279307651         -7.239365121942718        0.1682149702880793        -1.954944918196116        
30311.91223419423         30311.91180555556         -2282.209938146023        -994.2909215493618        6621.037215780672         -7.10026622263968         0.2355232812116868        -2.406092757611185        
30311.91292863867         30311.9125                -2703.334649733046        -978.1632130499457        6463.37490041753          -6.932497892878393        0.3018873497098623        -2.847554206958868        
30311.91362308312         30311.91319444445         -3113.549523315243        -958.0886440794693        6279.559970006127         -6.736725190393804        0.3670413518127065        -3.277554161188092        
30311.91431752756         30311.91388888889         -3511.197047401703        -934.1476779526416        6070.332293381305         -6.513724849168556        0.4307241907021856        -3.694361187293661        
30311.91501197201         30311.91458333334         -3894.669588707021        -906.4362757279131        5836.534142116166         -6.264382191616283        0.4926805215453736        -4.096294375732486        
30311.91570641645         30311.91527777778         -4262.415808592932        -875.0655263182431        5579.106970615843         -5.989687851799635        0.5526615462067827        -4.481729536125377        
30311.9164008609          30311.91597222222         -4612.946888597712        -840.1612324898427        5299.087834291136         -5.690734702625547        0.610425724088504         -4.84910516822414         
30311.91709530534         30311.91666666667         -4944.842573030561        -801.8634515772462        4997.605441992078         -5.368714743306438        0.6657395972825638        -5.196928743232173        
30311.91778974979         30311.91736111111         -5256.757008782564        -760.3259809260742        4675.875819189898         -5.024915359682032        0.7183788059188257        -5.523783356686224        
30311.91848419423         30311.91805555555         -5547.424332444505        -715.7157784343709        4335.19757119043          -4.660714631204954        0.7681292141125526        -5.828334314903024        
30311.91917863868         30311.91875               -5815.663951081387        -668.2123157370888        3976.946765602164         -4.277575879187087        0.814788007536752         -6.109335187980769        
30311.91987308312         30311.91944444444         -6060.385483901585        -618.0068689624391        3602.571470665338         -3.877041876100282        0.8581646672384106        -6.365633253165116        
30311.92056752757         30311.92013888889         -6280.593351671042        -565.3017555113752        3213.585979023131         -3.460728887506869        0.898081795816424         -6.596174586580435        
30311.92126197201         30311.92083333333         -6475.390999216704        -510.3095252633961        2811.564731486346         -3.030320350867377        0.9343758155464051        -6.800008970184575        
30311.92195641645         30311.92152777778         -6643.984721921019        -453.2521127986536        2398.135956131861         -2.587559988103186        0.9668975777369753        -6.976294415080927        
30311.9226508609          30311.92222222222         -6785.687065406471        -394.3599543071589        1974.975056136486         -2.134244531218728        0.9955129417817891        -7.124300977500669        
30311.92334530534         30311.92291666667         -6899.919788271895        -333.8710689609303        1543.797790191394         -1.672216496496819        1.020103390340939         -7.243413909493349        
30311.92403974979         30311.92361111111         -6986.216397195207        -272.03010142391          1106.353272194418         -1.20335712015685         1.040566707659824         -7.333136624971847        
30311.92473419423         30311.92430555556         -7044.224251313804        -209.0873229983025        664.4167884080824         -0.7295789424996834       1.056817663248368         -7.393093824186639        
30311.92542863867         30311.925                 -7073.706193931438        -145.2975944867216        219.7824298771305         -0.2528173982751644       1.068788585091856         -7.423034401633803        
30311.92612308312         30311.92569444445         -7074.541648566566        -80.91930007109288        -225.7444213634543        0.2249785404680125        1.076429749363408         -7.42283327290321         
30311.92681752756         30311.92638888889         -7046.727145362926        -16.21326256461086        -670.3546696953714        0.701855824071804         1.079709626597785         -7.392491671031804        
30311.92751197201         30311.92708333333         -6990.376298549013        48.55835418537839         -1112.243065192956        1.175866091190613         1.078615075461507         -7.332136386195898        
30311.92820641645         30311.92777777778         -6905.719279377584        113.1331533389606         -1549.615707137964        1.645073809437163         1.073151484288444         -7.242018777493548        
30311.9289008609          30311.92847222222         -6793.101802069887        177.249616870974          -1980.697489087155        2.107564483294964         1.063342727261748         -7.122513769770372        
30311.92959530534         30311.92916666666         -6652.983604843532        240.648205800679          -2403.739470215734        2.561453259755726         1.049230814805711         -6.974118279010796        
30311.93028974979         30311.92986111111         -6485.936413253166        303.0724315417228         -2817.026120795319        3.004893454227911         1.030875312447075         -6.79744856136103         
30311.93098419423         30311.93055555555         -6292.641411570755        364.2698915742054         -3218.882380122605        3.436084356453777         1.008352777930967         -6.593236706491615        
30311.93167863868         30311.93125               -6073.886269071052        423.9932771702327         -3607.680493851733        3.853278328311444         0.9817564050555051        -6.362326874661831        
30311.93237308312         30311.93194444444         -5830.561748214069        482.0013649267192         -3981.846623688044        4.254787732601197         0.951195807378152         -6.10567143858192         
30311.93306752756         30311.93263888889         -5563.657894554502        538.0599934906516         -4339.867213133165        4.638991925322788         0.9167966997815388        -5.82432662808571         
30311.93376197201         30311.93333333333         -5274.259814602273        591.9430136620977         -4680.295068738775        5.004343898947962         0.8787003222037114        -5.519447406631104        
30311.93445641645         30311.93402777778         -4963.543078015345        643.4331973975028         -5001.755117927164        5.349376129116593         0.8370626718553672        -5.192281906240099        
30311.9351508609          30311.93472222222         -4632.768790443439        692.3230991713417         -5302.949832655363        5.6727057846928           0.7920537057432342        -4.844165903589442        
30311.93584530534         30311.93541666667         -4283.278359748713        738.4158705005376         -5582.664323339233        5.973039807822336         0.7438565739228841        -4.476517289489395        
30311.93653974979         30311.93611111111         -3916.487957529748        781.5260279891841         -5839.771088484918        6.249179943207376         0.6926668240084899        -4.090830043969437        
30311.93723419423         30311.93680555556         -3533.882692506576        821.4801715751287         -6073.234381881896        6.500027210852435         0.638691538939858         -3.688667543597552        
30311.93792863868         30311.9375                -3137.010543747781        858.1176503234817         -6282.11416911268         6.72458542324018          0.5821484648255165        -3.271655677867229        
30311.93862308312         30311.93819444444         -2727.476106373692        891.2911772246462         -6465.569680365673        6.921964013651085         0.5232651849630402        -2.841476329714882        
30311.93931752757         30311.93888888889         -2306.934173123384        920.8673948217563         -6622.862583445072        7.091380758540413         0.4622782898739185        -2.399861167685916        
30311.94001197201         30311.93958333333         -1877.083150261547        946.7273882991776         -6753.359780489251        7.232164545029888         0.3994324436653821        -1.948585221255491        
30311.94070641646         30311.94027777778         -1439.658315610011        968.7671390068936         -6856.535804143137        7.343757779878762         0.3349793444137675        -1.489459957712813        
30311.9414008609          30311.94097222222         -996.4249529095828        986.8979152835926         -6931.974789485046        7.425718080861502         0.2691766971939562        -1.024326141298486        
30311.94209530534         30311.94166666667         -549.1714041026136        1001.046604740599         -6979.372021712325        7.477719378152745         0.2022872947473298        -0.5550468754372282       
30311.94278974979         30311.94236111111         -99.70206421530739        1011.155993746523         -6998.535073480706        7.499552771295058         0.1345781575776201        -0.08350085059543663      
30311.94348419423         30311.94305555556         350.1696706133926         1017.184993909478         -6989.384537094413        7.491127213232908         0.06631960927241723       0.388424445632022         
30311.94417863867         30311.94375               798.6284859631373         1019.108809786913         -6951.954345736457        7.452469819886317         -0.002215752078938852     0.8588396192578704        
30311.94487308312         30311.94444444445         1243.864236749505         1016.919043758337         -6886.391683002834        7.383725736062107         -0.0707541003935325       1.3258601648884           
30311.94556752756         30311.94513888889         1684.079018434641         1010.623739979343         -6792.956490863594        7.285157767818749         -0.1390213592934942       1.787613067101672         
30311.94626197201         30311.94583333334         2117.494214126827         1000.247371367227         -6672.020582613763        7.157145949558402         -0.2067441373582425       2.242243418371338         
30311.94695641645         30311.94652777778         2542.357510529057         985.8307692873944         -6524.066351246516        7.00018688734315          -0.27365071761002         2.687921311558763         
30311.9476508609          30311.94722222222         2956.949859682662         967.430991019577          -6349.685056071033        6.814892565756934         -0.339472138611025        3.122848971074133         
30311.94834530534         30311.94791666667         3359.592349809428         945.1211211121786         -6149.574681160176        6.601988524149465         -0.4039433005792284       3.545267845757941         
30311.94903974979         30311.94861111111         3748.65295225575          918.9900079353558         -5924.537374493357        6.362311593468763         -0.466804009065368        3.953465486137786         
30311.94973419423         30311.94930555555         4122.553124879551         889.1419401106912         -5675.476479236654        6.09680739103325          -0.5277999400675044       4.345782294005823         
30311.95042863868         30311.95                  4479.774257703587         855.6962661538503         -5403.393158967006        5.80652754244728          -0.5866835787145928       4.720618334067956         
30311.95112308312         30311.95069444444         4818.863938528021         818.7869571675222         -5109.382610269137        5.492626417643724         -0.6432151848526805       5.076440270127987         
30311.95181752757         30311.95138888889         5138.44200268012          778.5621103245117         -4794.629858258658        5.156357174311007         -0.6971638006467462       5.411788296439152         
30311.95251197201         30311.95208333333         5437.206322631656         735.183390889962          -4460.405142552205        4.799067050591611         -0.7483082887965725       5.725282811484197         
30311.95320641645         30311.95277777778         5713.938295976967         688.8254115406743         -4108.058917052555        4.42219206110131          -0.7964383799653953       6.01563058498509          
30311.9539008609          30311.95347222222         5967.508005019917         639.6750494049498         -3739.016497225046        4.02725140978542          -0.8413556939188304       6.281630355849611         
30311.95459530534         30311.95416666667         6196.879039014806         587.9307038204246         -3354.772383247225        3.615841843964779         -0.882874686699191        6.522178098407846         
30311.95528974979         30311.95486111111         6401.11297314104          533.8015003634803         -2956.884268226414        3.189631796418763         -0.9208234924653739       6.736272295308733         
30311.95598419423         30311.95555555556         6579.373478224161         477.5064472996859         -2546.966728415812        2.750354857009937         -0.9550446741017815       6.923019219507382         
30311.95667863867         30311.95625               6730.930011053733         419.2735484471887         -2126.684607622619        2.299802327398816         -0.9853959357100363       7.08163774180506          
30311.95737308312         30311.95694444445         6855.161038043094         359.338873081467          -1697.746141013876        1.839815215292335         -1.011750847713712        7.211463163466812         
30311.95806752756         30311.95763888889         6951.556778108005         297.9455816927964         -1261.89587786296         1.372276301067013         -1.033999588633618        7.311950158785565         
30311.95876197201         30311.95833333333         7019.7214777596           235.3429080779723         -820.9074398398873        0.8991024399429769        -1.052049644428179        7.382675417729972         
30311.95945641645         30311.95902777778         7059.375219429891         171.7851031398344         -376.5761195906953        0.4222365854465511        -1.065826369482602        7.423340321687826         
30311.9601508609          30311.95972222222         7070.355228300087         107.5303511278251         69.28867359463726         -0.05636099214212313      -1.075273337914657        7.433773247384831         
30311.96084530534         30311.96041666666         7052.616630037423         42.83967114960981         514.8710773791048         -0.5347221407292544       -1.080352491381233        7.413930815937895         
30311.96153974979         30311.96111111111         7006.232638687013         -22.02418581860492        958.3564770377192         -1.010880282874206        -1.081044155148126        7.363897910403369         
